name,peak_no,peak_values,Time
GTPS.FAISALABAD,p9,0,3/11/2022 20:30
SPS.FBD,p1,0,3/11/2022 17:45
SPS.FBD,p2,0,3/11/2022 18:15
SPS.FBD,p3,0,3/11/2022 18:30
SPS.FBD,p4,0,3/11/2022 18:45
SPS.FBD,p5,0,3/11/2022 19:15
SPS.FBD,p6,0,3/11/2022 19:30
SPS.FBD,p7,0,3/11/2022 19:45
SPS.FBD,p8,0,3/11/2022 20:15
SPS.FBD,p9,0,3/11/2022 20:30
SHAHDARA,p1,0,3/11/2022 17:45
SHAHDARA,p2,0,3/11/2022 18:15
SHAHDARA,p3,0,3/11/2022 18:30
SHAHDARA,p4,0,3/11/2022 18:45
SHAHDARA,p5,0,3/11/2022 19:15
SHAHDARA,p6,0,3/11/2022 19:30
SHAHDARA,p7,0,3/11/2022 19:45
SHAHDARA,p8,0,3/11/2022 20:15
SHAHDARA,p9,0,3/11/2022 20:30
NANDI.PUR,p1,0,3/11/2022 17:45
NANDI.PUR,p2,0,3/11/2022 18:15
NANDI.PUR,p3,0,3/11/2022 18:30
NANDI.PUR,p4,0,3/11/2022 18:45
NANDI.PUR,p5,0,3/11/2022 19:15
NANDI.PUR,p6,0,3/11/2022 19:30
NANDI.PUR,p7,0,3/11/2022 19:45
NANDI.PUR,p8,0,3/11/2022 20:15
NANDI.PUR,p9,0,3/11/2022 20:30
JAGRAN,p1,4,3/11/2022 17:45
JAGRAN,p2,4,3/11/2022 18:15
JAGRAN,p3,4,3/11/2022 18:30
JAGRAN,p4,4,3/11/2022 18:45
JAGRAN,p5,4,3/11/2022 19:15
JAGRAN,p6,4,3/11/2022 19:30
JAGRAN,p7,4,3/11/2022 19:45
JAGRAN,p8,4,3/11/2022 20:15
JAGRAN,p9,4,3/11/2022 20:30
MALAKAND...III,p1,34,3/11/2022 17:45
MALAKAND...III,p2,34,3/11/2022 18:15
MALAKAND...III,p3,34,3/11/2022 18:30
MALAKAND...III,p4,33,3/11/2022 18:45
MALAKAND...III,p5,33,3/11/2022 19:15
MALAKAND...III,p6,33,3/11/2022 19:30
MALAKAND...III,p7,33,3/11/2022 19:45
MALAKAND...III,p8,33,3/11/2022 20:15
MALAKAND...III,p9,33,3/11/2022 20:30
NEW.BONG.ESCAPE,p1,76,3/11/2022 17:45
NEW.BONG.ESCAPE,p2,74,3/11/2022 18:15
NEW.BONG.ESCAPE,p3,74,3/11/2022 18:30
NEW.BONG.ESCAPE,p4,75,3/11/2022 18:45
NEW.BONG.ESCAPE,p5,77,3/11/2022 19:15
NEW.BONG.ESCAPE,p6,76,3/11/2022 19:30
NEW.BONG.ESCAPE,p7,84,3/11/2022 19:45
NEW.BONG.ESCAPE,p8,83,3/11/2022 20:15
NEW.BONG.ESCAPE,p9,82,3/11/2022 20:30
PATRIND,p1,26,3/11/2022 17:45
PATRIND,p2,25,3/11/2022 18:15
PATRIND,p3,25,3/11/2022 18:30
PATRIND,p4,25,3/11/2022 18:45
PATRIND,p5,25,3/11/2022 19:15
PATRIND,p6,25,3/11/2022 19:30
PATRIND,p7,25,3/11/2022 19:45
PATRIND,p8,25,3/11/2022 20:15
PATRIND,p9,25,3/11/2022 20:30
DARAL.KHWAR..BEHREN.,p1,6,3/11/2022 17:45
DARAL.KHWAR..BEHREN.,p2,6,3/11/2022 18:15
DARAL.KHWAR..BEHREN.,p3,6,3/11/2022 18:30
DARAL.KHWAR..BEHREN.,p4,6,3/11/2022 18:45
DARAL.KHWAR..BEHREN.,p5,6,3/11/2022 19:15
DARAL.KHWAR..BEHREN.,p6,6,3/11/2022 19:30
DARAL.KHWAR..BEHREN.,p7,6,3/11/2022 19:45
DARAL.KHWAR..BEHREN.,p8,6,3/11/2022 20:15
DARAL.KHWAR..BEHREN.,p9,6,3/11/2022 20:30
GUL.PUR,p1,44,3/11/2022 17:45
GUL.PUR,p2,44,3/11/2022 18:15
GUL.PUR,p3,44,3/11/2022 18:30
GUL.PUR,p4,44,3/11/2022 18:45
GUL.PUR,p5,44,3/11/2022 19:15
GUL.PUR,p6,44,3/11/2022 19:30
GUL.PUR,p7,44,3/11/2022 19:45
GUL.PUR,p8,44,3/11/2022 20:15
GUL.PUR,p9,44,3/11/2022 20:30
KAPCO,p1,342.225,3/11/2022 17:45
KAPCO,p2,343.2,3/11/2022 18:15
KAPCO,p3,342.225,3/11/2022 18:30
KAPCO,p4,342.225,3/11/2022 18:45
KAPCO,p5,343.2,3/11/2022 19:15
KAPCO,p6,343.2,3/11/2022 19:30
KAPCO,p7,216.45,3/11/2022 19:45
KAPCO,p8,58.5,3/11/2022 20:15
KAPCO,p9,58.5,3/11/2022 20:30
HUBCO,p1,0,3/11/2022 17:45
HUBCO,p2,0,3/11/2022 18:15
HUBCO,p3,0,3/11/2022 18:30
HUBCO,p4,0,3/11/2022 18:45
HUBCO,p5,0,3/11/2022 19:15
HUBCO,p6,0,3/11/2022 19:30
HUBCO,p7,0,3/11/2022 19:45
HUBCO,p8,0,3/11/2022 20:15
HUBCO,p9,0,3/11/2022 20:30
KEL,p1,107,3/11/2022 17:45
KEL,p2,107,3/11/2022 18:15
KEL,p3,106,3/11/2022 18:30
KEL,p4,107,3/11/2022 18:45
KEL,p5,107,3/11/2022 19:15
KEL,p6,107,3/11/2022 19:30
KEL,p7,107,3/11/2022 19:45
KEL,p8,107,3/11/2022 20:15
KEL,p9,107,3/11/2022 20:30
AES.LALPIR,p1,0,3/11/2022 17:45
AES.LALPIR,p2,0,3/11/2022 18:15
AES.LALPIR,p3,0,3/11/2022 18:30
AES.LALPIR,p4,0,3/11/2022 18:45
AES.LALPIR,p5,0,3/11/2022 19:15
AES.LALPIR,p6,0,3/11/2022 19:30
AES.LALPIR,p7,0,3/11/2022 19:45
AES.LALPIR,p8,0,3/11/2022 20:15
AES.LALPIR,p9,0,3/11/2022 20:30
AES.PAKGEN,p1,0,3/11/2022 17:45
AES.PAKGEN,p2,0,3/11/2022 18:15
AES.PAKGEN,p3,0,3/11/2022 18:30
AES.PAKGEN,p4,0,3/11/2022 18:45
AES.PAKGEN,p5,0,3/11/2022 19:15
AES.PAKGEN,p6,0,3/11/2022 19:30
AES.PAKGEN,p7,0,3/11/2022 19:45
AES.PAKGEN,p8,0,3/11/2022 20:15
AES.PAKGEN,p9,0,3/11/2022 20:30
SEPCOL,p1,0,3/11/2022 17:45
SEPCOL,p2,0,3/11/2022 18:15
SEPCOL,p3,0,3/11/2022 18:30
SEPCOL,p4,0,3/11/2022 18:45
SEPCOL,p5,0,3/11/2022 19:15
SEPCOL,p6,0,3/11/2022 19:30
SEPCOL,p7,0,3/11/2022 19:45
SEPCOL,p8,0,3/11/2022 20:15
SEPCOL,p9,0,3/11/2022 20:30
HCPC,p1,0,3/11/2022 17:45
HCPC,p2,0,3/11/2022 18:15
HCPC,p3,0,3/11/2022 18:30
HCPC,p4,0,3/11/2022 18:45
HCPC,p5,0,3/11/2022 19:15
HCPC,p6,0,3/11/2022 19:30
HCPC,p7,0,3/11/2022 19:45
HCPC,p8,0,3/11/2022 20:15
HCPC,p9,0,3/11/2022 20:30
UCH,p1,518,3/11/2022 17:45
UCH,p2,514,3/11/2022 18:15
UCH,p3,514,3/11/2022 18:30
UCH,p4,518,3/11/2022 18:45
UCH,p5,517,3/11/2022 19:15
UCH,p6,522,3/11/2022 19:30
UCH,p7,517,3/11/2022 19:45
UCH,p8,522,3/11/2022 20:15
UCH,p9,522,3/11/2022 20:30
ROUSCH,p1,0,3/11/2022 17:45
ROUSCH,p2,0,3/11/2022 18:15
ROUSCH,p3,0,3/11/2022 18:30
ROUSCH,p4,0,3/11/2022 18:45
ROUSCH,p5,0,3/11/2022 19:15
ROUSCH,p6,0,3/11/2022 19:30
ROUSCH,p7,0,3/11/2022 19:45
ROUSCH,p8,0,3/11/2022 20:15
ROUSCH,p9,0,3/11/2022 20:30
FKPCL,p1,0,3/11/2022 17:45
FKPCL,p2,0,3/11/2022 18:15
FKPCL,p3,0,3/11/2022 18:30
FKPCL,p4,0,3/11/2022 18:45
FKPCL,p5,0,3/11/2022 19:15
FKPCL,p6,0,3/11/2022 19:30
FKPCL,p7,0,3/11/2022 19:45
FKPCL,p8,0,3/11/2022 20:15
FKPCL,p9,0,3/11/2022 20:30
SABA,p1,122,3/11/2022 17:45
SABA,p2,122,3/11/2022 18:15
SABA,p3,122,3/11/2022 18:30
SABA,p4,122,3/11/2022 18:45
SABA,p5,122,3/11/2022 19:15
SABA,p6,122,3/11/2022 19:30
SABA,p7,122,3/11/2022 19:45
SABA,p8,122,3/11/2022 20:15
SABA,p9,122,3/11/2022 20:30
JAPAN,p1,0,3/11/2022 17:45
JAPAN,p2,0,3/11/2022 18:15
JAPAN,p3,0,3/11/2022 18:30
JAPAN,p4,0,3/11/2022 18:45
JAPAN,p5,0,3/11/2022 19:15
JAPAN,p6,0,3/11/2022 19:30
JAPAN,p7,0,3/11/2022 19:45
JAPAN,p8,0,3/11/2022 20:15
JAPAN,p9,0,3/11/2022 20:30
LIBERTY.POWER,p1,0,3/11/2022 17:45
LIBERTY.POWER,p2,0,3/11/2022 18:15
LIBERTY.POWER,p3,0,3/11/2022 18:30
LIBERTY.POWER,p4,0,3/11/2022 18:45
LIBERTY.POWER,p5,0,3/11/2022 19:15
LIBERTY.POWER,p6,0,3/11/2022 19:30
LIBERTY.POWER,p7,0,3/11/2022 19:45
LIBERTY.POWER,p8,0,3/11/2022 20:15
LIBERTY.POWER,p9,0,3/11/2022 20:30
AEL,p1,0,3/11/2022 17:45
AEL,p2,0,3/11/2022 18:15
AEL,p3,0,3/11/2022 18:30
AEL,p4,0,3/11/2022 18:45
AEL,p5,0,3/11/2022 19:15
AEL,p6,0,3/11/2022 19:30
AEL,p7,0,3/11/2022 19:45
AEL,p8,0,3/11/2022 20:15
AEL,p9,0,3/11/2022 20:30
DAVIS,p1,0,3/11/2022 17:45
DAVIS,p2,0,3/11/2022 18:15
DAVIS,p3,0,3/11/2022 18:30
DAVIS,p4,0,3/11/2022 18:45
DAVIS,p5,0,3/11/2022 19:15
DAVIS,p6,0,3/11/2022 19:30
DAVIS,p7,0,3/11/2022 19:45
DAVIS,p8,0,3/11/2022 20:15
DAVIS,p9,0,3/11/2022 20:30
AGL,p1,145,3/11/2022 17:45
AGL,p2,145,3/11/2022 18:15
AGL,p3,145,3/11/2022 18:30
AGL,p4,145,3/11/2022 18:45
AGL,p5,145,3/11/2022 19:15
AGL,p6,145,3/11/2022 19:30
AGL,p7,64,3/11/2022 19:45
AGL,p8,64,3/11/2022 20:15
AGL,p9,64,3/11/2022 20:30
ATLAS,p1,174,3/11/2022 17:45
ATLAS,p2,174,3/11/2022 18:15
ATLAS,p3,174,3/11/2022 18:30
ATLAS,p4,174,3/11/2022 18:45
ATLAS,p5,174,3/11/2022 19:15
ATLAS,p6,174,3/11/2022 19:30
ATLAS,p7,174,3/11/2022 19:45
ATLAS,p8,155,3/11/2022 20:15
ATLAS,p9,155,3/11/2022 20:30
ENGRO,p1,0,3/11/2022 17:45
ENGRO,p2,0,3/11/2022 18:15
ENGRO,p3,0,3/11/2022 18:30
ENGRO,p4,0,3/11/2022 18:45
ENGRO,p5,0,3/11/2022 19:15
ENGRO,p6,0,3/11/2022 19:30
ENGRO,p7,0,3/11/2022 19:45
ENGRO,p8,0,3/11/2022 20:15
ENGRO,p9,0,3/11/2022 20:30
SAIF,p1,0,3/11/2022 17:45
SAIF,p2,0,3/11/2022 18:15
SAIF,p3,0,3/11/2022 18:30
SAIF,p4,0,3/11/2022 18:45
SAIF,p5,0,3/11/2022 19:15
SAIF,p6,0,3/11/2022 19:30
SAIF,p7,0,3/11/2022 19:45
SAIF,p8,0,3/11/2022 20:15
SAIF,p9,0,3/11/2022 20:30
ORIENT,p1,0,3/11/2022 17:45
ORIENT,p2,0,3/11/2022 18:15
ORIENT,p3,0,3/11/2022 18:30
ORIENT,p4,0,3/11/2022 18:45
ORIENT,p5,0,3/11/2022 19:15
ORIENT,p6,0,3/11/2022 19:30
ORIENT,p7,0,3/11/2022 19:45
ORIENT,p8,0,3/11/2022 20:15
ORIENT,p9,0,3/11/2022 20:30
NISHAT.POWER,p1,69,3/11/2022 17:45
NISHAT.POWER,p2,80,3/11/2022 18:15
NISHAT.POWER,p3,94,3/11/2022 18:30
NISHAT.POWER,p4,115,3/11/2022 18:45
NISHAT.POWER,p5,157,3/11/2022 19:15
NISHAT.POWER,p6,173,3/11/2022 19:30
NISHAT.POWER,p7,153,3/11/2022 19:45
NISHAT.POWER,p8,0,3/11/2022 20:15
NISHAT.POWER,p9,0,3/11/2022 20:30
NISHAT.CHUNIAN,p1,178,3/11/2022 17:45
NISHAT.CHUNIAN,p2,178,3/11/2022 18:15
NISHAT.CHUNIAN,p3,178,3/11/2022 18:30
NISHAT.CHUNIAN,p4,178,3/11/2022 18:45
NISHAT.CHUNIAN,p5,178,3/11/2022 19:15
NISHAT.CHUNIAN,p6,176,3/11/2022 19:30
NISHAT.CHUNIAN,p7,88,3/11/2022 19:45
NISHAT.CHUNIAN,p8,69,3/11/2022 20:15
NISHAT.CHUNIAN,p9,69,3/11/2022 20:30
FOUNDATION,p1,163,3/11/2022 17:45
FOUNDATION,p2,163,3/11/2022 18:15
FOUNDATION,p3,164,3/11/2022 18:30
FOUNDATION,p4,164,3/11/2022 18:45
FOUNDATION,p5,165,3/11/2022 19:15
FOUNDATION,p6,165,3/11/2022 19:30
FOUNDATION,p7,164,3/11/2022 19:45
FOUNDATION,p8,165,3/11/2022 20:15
FOUNDATION,p9,165,3/11/2022 20:30
SAPPHIRE,p1,0,3/11/2022 17:45
SAPPHIRE,p2,0,3/11/2022 18:15
SAPPHIRE,p3,0,3/11/2022 18:30
SAPPHIRE,p4,0,3/11/2022 18:45
SAPPHIRE,p5,0,3/11/2022 19:15
SAPPHIRE,p6,0,3/11/2022 19:30
SAPPHIRE,p7,0,3/11/2022 19:45
SAPPHIRE,p8,0,3/11/2022 20:15
SAPPHIRE,p9,0,3/11/2022 20:30
LIBERTY.TECH.,p1,183,3/11/2022 17:45
LIBERTY.TECH.,p2,183,3/11/2022 18:15
LIBERTY.TECH.,p3,183,3/11/2022 18:30
LIBERTY.TECH.,p4,183,3/11/2022 18:45
LIBERTY.TECH.,p5,183,3/11/2022 19:15
LIBERTY.TECH.,p6,190,3/11/2022 19:30
LIBERTY.TECH.,p7,197,3/11/2022 19:45
LIBERTY.TECH.,p8,197,3/11/2022 20:15
LIBERTY.TECH.,p9,197,3/11/2022 20:30
HUBCO.NAROWAL,p1,172,3/11/2022 17:45
HUBCO.NAROWAL,p2,172,3/11/2022 18:15
HUBCO.NAROWAL,p3,172,3/11/2022 18:30
HUBCO.NAROWAL,p4,172,3/11/2022 18:45
HUBCO.NAROWAL,p5,175,3/11/2022 19:15
HUBCO.NAROWAL,p6,175,3/11/2022 19:30
HUBCO.NAROWAL,p7,145,3/11/2022 19:45
HUBCO.NAROWAL,p8,77,3/11/2022 20:15
HUBCO.NAROWAL,p9,77,3/11/2022 20:30
HALMORE,p1,0,3/11/2022 17:45
HALMORE,p2,0,3/11/2022 18:15
HALMORE,p3,0,3/11/2022 18:30
HALMORE,p4,0,3/11/2022 18:45
HALMORE,p5,0,3/11/2022 19:15
HALMORE,p6,0,3/11/2022 19:30
HALMORE,p7,0,3/11/2022 19:45
HALMORE,p8,0,3/11/2022 20:15
HALMORE,p9,0,3/11/2022 20:30
UCH.II,p1,0,3/11/2022 17:45
UCH.II,p2,0,3/11/2022 18:15
UCH.II,p3,0,3/11/2022 18:30
UCH.II,p4,0,3/11/2022 18:45
UCH.II,p5,0,3/11/2022 19:15
UCH.II,p6,0,3/11/2022 19:30
UCH.II,p7,0,3/11/2022 19:45
UCH.II,p8,0,3/11/2022 20:15
UCH.II,p9,0,3/11/2022 20:30
BHIKKI..QATPL.,p1,932,3/11/2022 17:45
BHIKKI..QATPL.,p2,935,3/11/2022 18:15
BHIKKI..QATPL.,p3,935,3/11/2022 18:30
BHIKKI..QATPL.,p4,936,3/11/2022 18:45
BHIKKI..QATPL.,p5,936,3/11/2022 19:15
BHIKKI..QATPL.,p6,938,3/11/2022 19:30
BHIKKI..QATPL.,p7,936,3/11/2022 19:45
BHIKKI..QATPL.,p8,933,3/11/2022 20:15
BHIKKI..QATPL.,p9,933,3/11/2022 20:30
SAHIWAL..COAL..HSR.,p1,1253,3/11/2022 17:45
SAHIWAL..COAL..HSR.,p2,1253,3/11/2022 18:15
SAHIWAL..COAL..HSR.,p3,1253,3/11/2022 18:30
SAHIWAL..COAL..HSR.,p4,1251,3/11/2022 18:45
SAHIWAL..COAL..HSR.,p5,1252,3/11/2022 19:15
SAHIWAL..COAL..HSR.,p6,1253,3/11/2022 19:30
SAHIWAL..COAL..HSR.,p7,1253,3/11/2022 19:45
SAHIWAL..COAL..HSR.,p8,1254,3/11/2022 20:15
SAHIWAL..COAL..HSR.,p9,1252,3/11/2022 20:30
H.B.SHAH,p1,1106,3/11/2022 17:45
H.B.SHAH,p2,1108,3/11/2022 18:15
H.B.SHAH,p3,1109,3/11/2022 18:30
H.B.SHAH,p4,1108,3/11/2022 18:45
H.B.SHAH,p5,850,3/11/2022 19:15
H.B.SHAH,p6,857,3/11/2022 19:30
H.B.SHAH,p7,857,3/11/2022 19:45
H.B.SHAH,p8,955,3/11/2022 20:15
H.B.SHAH,p9,957,3/11/2022 20:30
RESHMA.POWER,p1,0,3/11/2022 17:45
RESHMA.POWER,p2,0,3/11/2022 18:15
RESHMA.POWER,p3,0,3/11/2022 18:30
RESHMA.POWER,p4,0,3/11/2022 18:45
RESHMA.POWER,p5,0,3/11/2022 19:15
RESHMA.POWER,p6,0,3/11/2022 19:30
RESHMA.POWER,p7,0,3/11/2022 19:45
RESHMA.POWER,p8,0,3/11/2022 20:15
RESHMA.POWER,p9,0,3/11/2022 20:30
GULF.POWER,p1,0,3/11/2022 17:45
GULF.POWER,p2,0,3/11/2022 18:15
GULF.POWER,p3,0,3/11/2022 18:30
GULF.POWER,p4,0,3/11/2022 18:45
GULF.POWER,p5,0,3/11/2022 19:15
GULF.POWER,p6,0,3/11/2022 19:30
GULF.POWER,p7,0,3/11/2022 19:45
GULF.POWER,p8,0,3/11/2022 20:15
GULF.POWER,p9,0,3/11/2022 20:30
BALLOKI,p1,1012,3/11/2022 17:45
BALLOKI,p2,1011,3/11/2022 18:15
BALLOKI,p3,1011,3/11/2022 18:30
BALLOKI,p4,1015,3/11/2022 18:45
BALLOKI,p5,856,3/11/2022 19:15
BALLOKI,p6,854,3/11/2022 19:30
BALLOKI,p7,855,3/11/2022 19:45
BALLOKI,p8,957,3/11/2022 20:15
BALLOKI,p9,956,3/11/2022 20:30
PORT.QASIM.COAL,p1,664,3/11/2022 17:45
PORT.QASIM.COAL,p2,666,3/11/2022 18:15
PORT.QASIM.COAL,p3,666,3/11/2022 18:30
PORT.QASIM.COAL,p4,663,3/11/2022 18:45
PORT.QASIM.COAL,p5,665,3/11/2022 19:15
PORT.QASIM.COAL,p6,708,3/11/2022 19:30
PORT.QASIM.COAL,p7,915,3/11/2022 19:45
PORT.QASIM.COAL,p8,1129,3/11/2022 20:15
PORT.QASIM.COAL,p9,1129,3/11/2022 20:30
ENGRO.THAR.COAL,p1,0,3/11/2022 17:45
ENGRO.THAR.COAL,p2,0,3/11/2022 18:15
ENGRO.THAR.COAL,p3,0,3/11/2022 18:30
ENGRO.THAR.COAL,p4,0,3/11/2022 18:45
ENGRO.THAR.COAL,p5,0,3/11/2022 19:15
ENGRO.THAR.COAL,p6,0,3/11/2022 19:30
ENGRO.THAR.COAL,p7,0,3/11/2022 19:45
ENGRO.THAR.COAL,p8,0,3/11/2022 20:15
ENGRO.THAR.COAL,p9,0,3/11/2022 20:30
CHINA.HUBCO.COAL,p1,1258,3/11/2022 17:45
CHINA.HUBCO.COAL,p2,1259,3/11/2022 18:15
CHINA.HUBCO.COAL,p3,1258,3/11/2022 18:30
CHINA.HUBCO.COAL,p4,1256,3/11/2022 18:45
CHINA.HUBCO.COAL,p5,1255,3/11/2022 19:15
CHINA.HUBCO.COAL,p6,1256,3/11/2022 19:30
CHINA.HUBCO.COAL,p7,1257,3/11/2022 19:45
CHINA.HUBCO.COAL,p8,1257,3/11/2022 20:15
CHINA.HUBCO.COAL,p9,1256,3/11/2022 20:30
LUCKY.COAL,p1,608,3/11/2022 17:45
LUCKY.COAL,p2,607,3/11/2022 18:15
LUCKY.COAL,p3,613,3/11/2022 18:30
LUCKY.COAL,p4,615,3/11/2022 18:45
LUCKY.COAL,p5,611,3/11/2022 19:15
LUCKY.COAL,p6,613,3/11/2022 19:30
LUCKY.COAL,p7,614,3/11/2022 19:45
LUCKY.COAL,p8,609,3/11/2022 20:15
LUCKY.COAL,p9,609,3/11/2022 20:30
JDW.II..SADIQ.ABAD.,p1,19,3/11/2022 17:45
JDW.II..SADIQ.ABAD.,p2,20,3/11/2022 18:15
JDW.II..SADIQ.ABAD.,p3,20,3/11/2022 18:30
JDW.II..SADIQ.ABAD.,p4,20,3/11/2022 18:45
JDW.II..SADIQ.ABAD.,p5,20,3/11/2022 19:15
JDW.II..SADIQ.ABAD.,p6,18,3/11/2022 19:30
JDW.II..SADIQ.ABAD.,p7,20,3/11/2022 19:45
JDW.II..SADIQ.ABAD.,p8,19,3/11/2022 20:15
JDW.II..SADIQ.ABAD.,p9,19,3/11/2022 20:30
JDW.III..GHOTKI.,p1,21,3/11/2022 17:45
JDW.III..GHOTKI.,p2,21,3/11/2022 18:15
JDW.III..GHOTKI.,p3,21,3/11/2022 18:30
JDW.III..GHOTKI.,p4,20,3/11/2022 18:45
JDW.III..GHOTKI.,p5,20,3/11/2022 19:15
JDW.III..GHOTKI.,p6,20,3/11/2022 19:30
JDW.III..GHOTKI.,p7,20,3/11/2022 19:45
JDW.III..GHOTKI.,p8,20,3/11/2022 20:15
JDW.III..GHOTKI.,p9,21,3/11/2022 20:30
RYKML,p1,19,3/11/2022 17:45
RYKML,p2,19,3/11/2022 18:15
RYKML,p3,19,3/11/2022 18:30
RYKML,p4,19,3/11/2022 18:45
RYKML,p5,19,3/11/2022 19:15
RYKML,p6,19,3/11/2022 19:30
RYKML,p7,19,3/11/2022 19:45
RYKML,p8,19,3/11/2022 20:15
RYKML,p9,19,3/11/2022 20:30
CHINIOT.POWER,p1,41,3/11/2022 17:45
CHINIOT.POWER,p2,41,3/11/2022 18:15
CHINIOT.POWER,p3,41,3/11/2022 18:30
CHINIOT.POWER,p4,41,3/11/2022 18:45
CHINIOT.POWER,p5,41,3/11/2022 19:15
CHINIOT.POWER,p6,41,3/11/2022 19:30
CHINIOT.POWER,p7,41,3/11/2022 19:45
CHINIOT.POWER,p8,41,3/11/2022 20:15
CHINIOT.POWER,p9,41,3/11/2022 20:30
FATIMA.ENERGY..FEL.,p1,37,3/11/2022 17:45
FATIMA.ENERGY..FEL.,p2,38,3/11/2022 18:15
FATIMA.ENERGY..FEL.,p3,34,3/11/2022 18:30
FATIMA.ENERGY..FEL.,p4,36,3/11/2022 18:45
FATIMA.ENERGY..FEL.,p5,35,3/11/2022 19:15
FATIMA.ENERGY..FEL.,p6,34,3/11/2022 19:30
FATIMA.ENERGY..FEL.,p7,40,3/11/2022 19:45
FATIMA.ENERGY..FEL.,p8,34,3/11/2022 20:15
FATIMA.ENERGY..FEL.,p9,33,3/11/2022 20:30
HAMZA.SUGAR,p1,13,3/11/2022 17:45
HAMZA.SUGAR,p2,13,3/11/2022 18:15
HAMZA.SUGAR,p3,13,3/11/2022 18:30
HAMZA.SUGAR,p4,13,3/11/2022 18:45
HAMZA.SUGAR,p5,13,3/11/2022 19:15
HAMZA.SUGAR,p6,13,3/11/2022 19:30
HAMZA.SUGAR,p7,13,3/11/2022 19:45
HAMZA.SUGAR,p8,13,3/11/2022 20:15
HAMZA.SUGAR,p9,13,3/11/2022 20:30
THALL.POWER..LAYYAH.,p1,20,3/11/2022 17:45
THALL.POWER..LAYYAH.,p2,21,3/11/2022 18:15
THALL.POWER..LAYYAH.,p3,21,3/11/2022 18:30
THALL.POWER..LAYYAH.,p4,20,3/11/2022 18:45
THALL.POWER..LAYYAH.,p5,19,3/11/2022 19:15
THALL.POWER..LAYYAH.,p6,19,3/11/2022 19:30
THALL.POWER..LAYYAH.,p7,20,3/11/2022 19:45
THALL.POWER..LAYYAH.,p8,19,3/11/2022 20:15
THALL.POWER..LAYYAH.,p9,21,3/11/2022 20:30
ALMOIZ.INDUSTRIES.LIMITED,p1,0,3/11/2022 17:45
ALMOIZ.INDUSTRIES.LIMITED,p2,0,3/11/2022 18:15
ALMOIZ.INDUSTRIES.LIMITED,p3,0,3/11/2022 18:30
ALMOIZ.INDUSTRIES.LIMITED,p4,0,3/11/2022 18:45
ALMOIZ.INDUSTRIES.LIMITED,p5,0,3/11/2022 19:15
ALMOIZ.INDUSTRIES.LIMITED,p6,0,3/11/2022 19:30
ALMOIZ.INDUSTRIES.LIMITED,p7,0,3/11/2022 19:45
ALMOIZ.INDUSTRIES.LIMITED,p8,0,3/11/2022 20:15
ALMOIZ.INDUSTRIES.LIMITED,p9,0,3/11/2022 20:30
CHANAR.ENERGY.LIMITED,p1,16,3/11/2022 17:45
CHANAR.ENERGY.LIMITED,p2,16,3/11/2022 18:15
CHANAR.ENERGY.LIMITED,p3,16,3/11/2022 18:30
CHANAR.ENERGY.LIMITED,p4,16,3/11/2022 18:45
CHANAR.ENERGY.LIMITED,p5,16,3/11/2022 19:15
CHANAR.ENERGY.LIMITED,p6,16,3/11/2022 19:30
CHANAR.ENERGY.LIMITED,p7,16,3/11/2022 19:45
CHANAR.ENERGY.LIMITED,p8,16,3/11/2022 20:15
CHANAR.ENERGY.LIMITED,p9,16,3/11/2022 20:30
CHASHNUPP...I,p1,301,3/11/2022 17:45
CHASHNUPP...I,p2,301,3/11/2022 18:15
CHASHNUPP...I,p3,301,3/11/2022 18:30
CHASHNUPP...I,p4,301,3/11/2022 18:45
CHASHNUPP...I,p5,301,3/11/2022 19:15
CHASHNUPP...I,p6,301,3/11/2022 19:30
CHASHNUPP...I,p7,301,3/11/2022 19:45
CHASHNUPP...I,p8,301,3/11/2022 20:15
CHASHNUPP...I,p9,301,3/11/2022 20:30
CHASHNUPP.II,p1,314,3/11/2022 17:45
CHASHNUPP.II,p2,314,3/11/2022 18:15
CHASHNUPP.II,p3,314,3/11/2022 18:30
CHASHNUPP.II,p4,314,3/11/2022 18:45
CHASHNUPP.II,p5,314,3/11/2022 19:15
CHASHNUPP.II,p6,314,3/11/2022 19:30
CHASHNUPP.II,p7,314,3/11/2022 19:45
CHASHNUPP.II,p8,314,3/11/2022 20:15
CHASHNUPP.II,p9,314,3/11/2022 20:30
CHASHNUPP.III,p1,0,3/11/2022 17:45
CHASHNUPP.III,p2,0,3/11/2022 18:15
CHASHNUPP.III,p3,0,3/11/2022 18:30
CHASHNUPP.III,p4,0,3/11/2022 18:45
CHASHNUPP.III,p5,0,3/11/2022 19:15
CHASHNUPP.III,p6,0,3/11/2022 19:30
CHASHNUPP.III,p7,0,3/11/2022 19:45
CHASHNUPP.III,p8,0,3/11/2022 20:15
CHASHNUPP.III,p9,0,3/11/2022 20:30
CHASHNUPP.IV,p1,318,3/11/2022 17:45
CHASHNUPP.IV,p2,318,3/11/2022 18:15
CHASHNUPP.IV,p3,318,3/11/2022 18:30
CHASHNUPP.IV,p4,318,3/11/2022 18:45
CHASHNUPP.IV,p5,318,3/11/2022 19:15
CHASHNUPP.IV,p6,318,3/11/2022 19:30
CHASHNUPP.IV,p7,318,3/11/2022 19:45
CHASHNUPP.IV,p8,318,3/11/2022 20:15
CHASHNUPP.IV,p9,318,3/11/2022 20:30
K.2,p1,1039,3/11/2022 17:45
