Time,name,time_range_one,max_1,min_1,average,time_range_two,max_2,min_2,time_range_three,max_3,min_3
2022-03-04,NEW.BONG.ESCAPE,0100----2400,85,69,72.5151515151515,0100----1600,80,69,1700---2400,78,69
2022-03-04,PATRIND,0100----2400,50,0,28.4242424242424,0100----1600,50,0,1700---2400,50,0
2022-03-04,DARAL.KHWAR..BEHREN.,0100----2400,5,4,4.96969696969697,0100----1600,5,4,1700---2400,5,5
2022-03-04,GUL.PUR,0100----2400,40,0,34.9090909090909,0100----1600,40,0,1700---2400,36,34
2022-03-04,KAPCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,KEL,0100----2400,121,0,48.4545454545455,0100----1600,121,0,1700---2400,43,0
2022-03-04,AES.LALPIR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,AES.PAKGEN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,UCH,0100----2400,554,530,537.787878787879,0100----1600,554,533,1700---2400,539,532
2022-03-04,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,SABA,0100----2400,124,0,59,0100----1600,124,0,1700---2400,122,0
2022-03-04,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,LIBERTY.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,AEL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,DAVIS,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,AGL,0100----2400,144,0,21.8484848484848,0100----1600,144,0,1700---2400,0,0
2022-03-04,ATLAS,0100----2400,175,0,118.454545454545,0100----1600,175,0,1700---2400,175,0
2022-03-04,ENGRO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,SAIF,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,ORIENT,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,NISHAT.POWER,0100----2400,159,0,26.6060606060606,0100----1600,159,0,1700---2400,0,0
2022-03-04,NISHAT.CHUNIAN,0100----2400,196,0,39.4242424242424,0100----1600,196,0,1700---2400,0,0
2022-03-04,FOUNDATION,0100----2400,173,167,169.909090909091,0100----1600,173,168,1700---2400,172,168
2022-03-04,SAPPHIRE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,LIBERTY.TECH.,0100----2400,176,0,76.969696969697,0100----1600,176,0,1700---2400,67,0
2022-03-04,HUBCO.NAROWAL,0100----2400,155,0,26.4545454545455,0100----1600,155,0,1700---2400,0,0
2022-03-04,HALMORE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,UCH.II,0100----2400,382,370,375,0100----1600,382,370,1700---2400,379,371
2022-03-04,BHIKKI..QATPL.,0100----2400,561,0,457.030303030303,0100----1600,560,0,1700---2400,561,548
2022-03-04,SAHIWAL..COAL..HSR.,0100----2400,1255,666,1121.69696969697,0100----1600,1255,666,1700---2400,1254,879
2022-03-04,H.B.SHAH,0100----2400,1193,703,921.69696969697,0100----1600,1104,703,1700---2400,1112,843
2022-03-04,RESHMA.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,GULF.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,BALLOKI,0100----2400,1071,708,873.030303030303,0100----1600,1016,708,1700---2400,863,831
2022-03-04,PORT.QASIM.COAL,0100----2400,1254,998,1237.87878787879,0100----1600,1254,998,1700---2400,1251,1246
2022-03-04,ENGRO.THAR.COAL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,CHINA.HUBCO.COAL,0100----2400,628,276,570.060606060606,0100----1600,628,276,1700---2400,628,445
2022-03-04,LUCKY.COAL,0100----2400,613,285,414.818181818182,0100----1600,610,286,1700---2400,613,302
2022-03-04,JDW.II..SADIQ.ABAD.,0100----2400,21,15,19.9090909090909,0100----1600,21,20,1700---2400,20,15
2022-03-04,JDW.III..GHOTKI.,0100----2400,22,19,20.7878787878788,0100----1600,22,19,1700---2400,21,20
2022-03-04,RYKML,0100----2400,20,19,19.2424242424242,0100----1600,20,19,1700---2400,19,19
2022-03-04,CHINIOT.POWER,0100----2400,41,41,41,0100----1600,41,41,1700---2400,41,41
2022-03-04,FATIMA.ENERGY..FEL.,0100----2400,39,31,35.0606060606061,0100----1600,39,33,1700---2400,37,31
2022-03-04,HAMZA.SUGAR,0100----2400,14,13,13.8787878787879,0100----1600,14,13,1700---2400,14,14
2022-03-04,THALL.POWER..LAYYAH.,0100----2400,21,19,20,0100----1600,21,19,1700---2400,20,19
2022-03-04,ALMOIZ.INDUSTRIES.LIMITED,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-04,CHANAR.ENERGY.LIMITED,0100----2400,17,12,16.4848484848485,0100----1600,17,12,1700---2400,17,16
2022-03-04,CHASHNUPP...I,0100----2400,304,304,304,0100----1600,304,304,1700---2400,304,304
2022-03-04,CHASHNUPP.II,0100----2400,314,314,314,0100----1600,314,314,1700---2400,314,314
2022-03-04,CHASHNUPP.III,0100----2400,244,244,244,0100----1600,244,244,1700---2400,244,244
2022-03-04,CHASHNUPP.IV,0100----2400,318,318,318,0100----1600,318,318,1700---2400,318,318
2022-03-04,K.2,0100----2400,1047,1037,1041.12121212121,0100----1600,1047,1037,1700---2400,1043,1039
2022-03-04,QUAID.AZAM.SOLAR,0100----2400,80,0,18.0606060606061,0100----1600,80,0,1700---2400,20,0
2022-03-04,APPOLO.SOLAR,0100----2400,82,0,18.3636363636364,0100----1600,82,0,1700---2400,20,0
2022-03-04,BEST.GREEN.SOLAR,0100----2400,80,0,18.1212121212121,0100----1600,80,0,1700---2400,20,0
2022-03-04,CREST.ENERGY.SOLAR,0100----2400,80,0,18.2121212121212,0100----1600,80,0,1700---2400,20,0
2022-03-04,FFCEL.WIND,0100----2400,3,0,0.545454545454545,0100----1600,0,0,1700---2400,3,0
2022-03-04,ZEPL.WIND,0100----2400,5,0,0.818181818181818,0100----1600,1,0,1700---2400,5,0
2022-03-04,TGF.WIND,0100----2400,3,0,0.575757575757576,0100----1600,2,0,1700---2400,2,0
2022-03-04,FWEL.I.WIND,0100----2400,14,0,2.96969696969697,0100----1600,5,0,1700---2400,9,0
2022-03-04,FWEL.II.WIND,0100----2400,11,0,2.45454545454545,0100----1600,5,0,1700---2400,11,0
2022-03-04,SAPPHIRE.WIND,0100----2400,4,0,0.575757575757576,0100----1600,1,0,1700---2400,3,0
2022-03-04,METRO.WIND..MPCL.,0100----2400,9,0,1.60606060606061,0100----1600,2,0,1700---2400,7,0
2022-03-04,YOUNIS.WIND,0100----2400,6,0,1.06060606060606,0100----1600,1,0,1700---2400,4,0
2022-03-04,TAPAL.WIND.TWEPL.,0100----2400,3,0,0.818181818181818,0100----1600,1,0,1700---2400,3,0
2022-03-04,MASTER.WIND..MWEL.,0100----2400,6,0,1.24242424242424,0100----1600,1,0,1700---2400,5,0
2022-03-04,TAPAL.WIND..2,0100----2400,5,0,1.45454545454545,0100----1600,2,0,1700---2400,4,0
2022-03-04,GUL.AHMED.WIND,0100----2400,6,0,1.12121212121212,0100----1600,1,0,1700---2400,5,0
2022-03-04,ARTISTIC.WIND..2,0100----2400,9,0,2.09090909090909,0100----1600,2,0,1700---2400,9,0
2022-03-04,SACHAL.WIND,0100----2400,5,0,1.24242424242424,0100----1600,1,0,1700---2400,5,0
2022-03-04,UEP.WIND.POWER,0100----2400,6,0,1.09090909090909,0100----1600,3,0,1700---2400,5,0
2022-03-04,ARTISTIC.WIND,0100----2400,7,0,1.87878787878788,0100----1600,2,0,1700---2400,7,0
2022-03-04,JHIMPIR.POWER,0100----2400,14,0,3.03030303030303,0100----1600,2,0,1700---2400,12,0
2022-03-04,HAWA.WIND..HEPL.,0100----2400,16,0,3.72727272727273,0100----1600,4,0,1700---2400,13,0
2022-03-04,TGT.WIND,0100----2400,6,0,1.15151515151515,0100----1600,1,0,1700---2400,6,0
2022-03-04,TGS.ENERGY,0100----2400,5,0,1,0100----1600,2,0,1700---2400,5,0
2022-03-04,TRICON.BOSTON..A.,0100----2400,4,0,0.484848484848485,0100----1600,4,0,1700---2400,2,0
2022-03-04,TRICON.BOSTON..B.,0100----2400,3,0,0.575757575757576,0100----1600,2,0,1700---2400,2,0
2022-03-04,TRICON.BOSTON..C.,0100----2400,5,0,0.757575757575758,0100----1600,2,0,1700---2400,3,0
2022-03-04,MASTER.GREEN.WIND,0100----2400,8,0,2.42424242424242,0100----1600,3,0,1700---2400,8,0
2022-03-04,TRICOM.WIND,0100----2400,10,0,2.27272727272727,0100----1600,3,0,1700---2400,9,0
2022-03-04,TENAGA.WIND,0100----2400,11,0,3.03030303030303,0100----1600,6,0,1700---2400,11,0
2022-03-04,DAWOOD.WIND,0100----2400,11,0,2.96969696969697,0100----1600,6,0,1700---2400,9,0
2022-03-04,ZEPHYR.WIND,0100----2400,28,0,5.42424242424242,0100----1600,8,0,1700---2400,17,1
2022-03-04,INDUS.WIND,0100----2400,9,0,1.39393939393939,0100----1600,3,0,1700---2400,7,0
2022-03-05,TARBELA,0100----2400,500,80,329.969696969697,0100----1600,500,80,1700---2400,455,200
2022-03-05,TARBELA.Ext.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,MANGLA,0100----2400,667,506,562.212121212121,0100----1600,667,506,1700---2400,582,506
2022-03-05,GHAZI.BROTHA,0100----2400,870,0,290.909090909091,0100----1600,870,0,1700---2400,500,0
2022-03-05,WARSAK,0100----2400,154,25,53.9090909090909,0100----1600,25,25,1700---2400,154,25
2022-03-05,CHASHMA,0100----2400,36,32,34.7272727272727,0100----1600,36,32,1700---2400,35,35
2022-03-05,JINNAH.HYDEL,0100----2400,20,12,12.8181818181818,0100----1600,20,12,1700---2400,12,12
2022-03-05,ALLAI.KHWAR,0100----2400,61,0,32.1212121212121,0100----1600,50,0,1700---2400,61,45
2022-03-05,KHAN.KHWAR,0100----2400,64,4,31.8787878787879,0100----1600,38,26,1700---2400,64,26
2022-03-05,DUBAIR.KHWAR,0100----2400,35,0,24.3939393939394,0100----1600,35,0,1700---2400,35,0
2022-03-05,NEELUM.JEHLUM,0100----2400,121,0,102.787878787879,0100----1600,121,0,1700---2400,121,0
2022-03-05,GOLEN.GOL,0100----2400,7,6,6.18181818181818,0100----1600,6,6,1700---2400,7,6
2022-03-05,JAMSHORO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,KOTRI,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,LAKHRA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,GUDDU...1.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,GUDDU...5.13,0100----2400,236.112,233.1606,234.174212121212,0100----1600,236.112,233.1606,1700---2400,233.1606,233.1606
2022-03-05,GUDDU.747,0100----2400,390,380,383.545454545455,0100----1600,390,380,1700---2400,383,380
2022-03-05,QUETTA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,MUZAFFARGARH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,MULTAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,GTPS.FAISALABAD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,SPS.FBD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,SHAHDARA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,NANDI.PUR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,JAGRAN,0100----2400,3,3,3,0100----1600,3,3,1700---2400,3,3
2022-03-05,MALAKAND...III,0100----2400,23,22,22.6969696969697,0100----1600,23,22,1700---2400,23,22
2022-03-05,NEW.BONG.ESCAPE,0100----2400,86,60,75.7575757575758,0100----1600,86,70,1700---2400,85,60
2022-03-05,PATRIND,0100----2400,50,0,28.4242424242424,0100----1600,50,0,1700---2400,50,0
2022-03-05,DARAL.KHWAR..BEHREN.,0100----2400,5,5,5,0100----1600,5,5,1700---2400,5,5
2022-03-05,GUL.PUR,0100----2400,36,0,32.5454545454545,0100----1600,36,33,1700---2400,36,0
2022-03-05,KAPCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,KEL,0100----2400,123,0,91.5151515151515,0100----1600,122,0,1700---2400,122,0
2022-03-05,AES.LALPIR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,AES.PAKGEN,0100----2400,346,0,98.1818181818182,0100----1600,0,0,1700---2400,346,0
2022-03-05,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,UCH,0100----2400,542,528,534.363636363636,0100----1600,542,529,1700---2400,535,529
2022-03-05,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,SABA,0100----2400,124,0,90.1212121212121,0100----1600,124,0,1700---2400,122,0
2022-03-05,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,LIBERTY.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,AEL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,DAVIS,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,AGL,0100----2400,145,0,74.2424242424242,0100----1600,142,0,1700---2400,145,0
2022-03-05,ATLAS,0100----2400,165,0,123.878787878788,0100----1600,165,0,1700---2400,155,0
2022-03-05,ENGRO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,SAIF,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,ORIENT,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,NISHAT.POWER,0100----2400,178,0,83.6969696969697,0100----1600,148,0,1700---2400,178,0
2022-03-05,NISHAT.CHUNIAN,0100----2400,196,0,111.515151515152,0100----1600,194,0,1700---2400,196,0
2022-03-05,FOUNDATION,0100----2400,172,164,168.151515151515,0100----1600,172,165,1700---2400,170,165
2022-03-05,SAPPHIRE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,LIBERTY.TECH.,0100----2400,183,0,144.757575757576,0100----1600,183,0,1700---2400,183,0
2022-03-05,HUBCO.NAROWAL,0100----2400,175,0,103.727272727273,0100----1600,175,0,1700---2400,156,0
2022-03-05,HALMORE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,UCH.II,0100----2400,382,369,373.787878787879,0100----1600,382,371,1700---2400,374,369
2022-03-05,BHIKKI..QATPL.,0100----2400,564,493,553.606060606061,0100----1600,564,493,1700---2400,556,548
2022-03-05,SAHIWAL..COAL..HSR.,0100----2400,1256,665,1143.24242424242,0100----1600,1256,665,1700---2400,1256,1112
2022-03-05,H.B.SHAH,0100----2400,1196,699,928.939393939394,0100----1600,1191,699,1700---2400,1191,699
2022-03-05,RESHMA.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,GULF.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,BALLOKI,0100----2400,1204,565,770.909090909091,0100----1600,1204,707,1700---2400,857,565
2022-03-05,PORT.QASIM.COAL,0100----2400,1252,665,1187.63636363636,0100----1600,1252,665,1700---2400,1249,1163
2022-03-05,ENGRO.THAR.COAL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,CHINA.HUBCO.COAL,0100----2400,630,275,568.272727272727,0100----1600,630,275,1700---2400,628,554
2022-03-05,LUCKY.COAL,0100----2400,616,0,502.727272727273,0100----1600,616,0,1700---2400,596,460
2022-03-05,JDW.II..SADIQ.ABAD.,0100----2400,22,19,19.7878787878788,0100----1600,22,19,1700---2400,20,19
2022-03-05,JDW.III..GHOTKI.,0100----2400,22,20,20.8787878787879,0100----1600,22,20,1700---2400,21,21
2022-03-05,RYKML,0100----2400,20,19,19.1818181818182,0100----1600,20,19,1700---2400,19,19
2022-03-05,CHINIOT.POWER,0100----2400,41,41,41,0100----1600,41,41,1700---2400,41,41
2022-03-05,FATIMA.ENERGY..FEL.,0100----2400,39,31,34.7878787878788,0100----1600,39,32,1700---2400,35,32
2022-03-05,HAMZA.SUGAR,0100----2400,14,13,13.8181818181818,0100----1600,14,13,1700---2400,14,13
2022-03-05,THALL.POWER..LAYYAH.,0100----2400,21,12,19.6363636363636,0100----1600,21,19,1700---2400,21,19
2022-03-05,ALMOIZ.INDUSTRIES.LIMITED,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-05,CHANAR.ENERGY.LIMITED,0100----2400,18,15,16.4545454545455,0100----1600,17,15,1700---2400,18,16
2022-03-05,CHASHNUPP...I,0100----2400,294,244,266.727272727273,0100----1600,294,244,1700---2400,279,279
2022-03-05,CHASHNUPP.II,0100----2400,299,244,266,0100----1600,299,244,1700---2400,279,279
2022-03-05,CHASHNUPP.III,0100----2400,242,226,237.969696969697,0100----1600,242,226,1700---2400,237,237
2022-03-05,CHASHNUPP.IV,0100----2400,248,248,248,0100----1600,248,248,1700---2400,248,248
2022-03-05,K.2,0100----2400,1045,1039,1041.24242424242,0100----1600,1045,1039,1700---2400,1043,1039
2022-03-05,K.3,0100----2400,54,2,32.1818181818182,0100----1600,54,2,1700---2400,44,4
2022-03-05,QUAID.AZAM.SOLAR,0100----2400,79,0,15.8484848484848,0100----1600,79,0,1700---2400,7,0
2022-03-05,APPOLO.SOLAR,0100----2400,79,0,16.1818181818182,0100----1600,79,0,1700---2400,8,0
2022-03-05,BEST.GREEN.SOLAR,0100----2400,77,0,15.9393939393939,0100----1600,77,0,1700---2400,7,0
2022-03-05,CREST.ENERGY.SOLAR,0100----2400,78,0,16,0100----1600,78,0,1700---2400,7,0
2022-03-05,FFCEL.WIND,0100----2400,11,0,1.78787878787879,0100----1600,4,0,1700---2400,11,0
2022-03-05,ZEPL.WIND,0100----2400,18,0,3.12121212121212,0100----1600,3,0,1700---2400,18,0
2022-03-05,TGF.WIND,0100----2400,11,0,2.78787878787879,0100----1600,4,0,1700---2400,10,0
2022-03-05,FWEL.I.WIND,0100----2400,12,0,5.3030303030303,0100----1600,5,0,1700---2400,12,5
2022-03-05,FWEL.II.WIND,0100----2400,13,0,5.45454545454545,0100----1600,6,0,1700---2400,13,4
2022-03-05,SAPPHIRE.WIND,0100----2400,11,0,2.36363636363636,0100----1600,4,0,1700---2400,9,0
2022-03-05,METRO.WIND..MPCL.,0100----2400,32,0,4.27272727272727,0100----1600,7,0,1700---2400,32,0
2022-03-05,YOUNIS.WIND,0100----2400,26,0,3.87878787878788,0100----1600,5,0,1700---2400,26,0
2022-03-05,TAPAL.WIND.TWEPL.,0100----2400,15,0,1.96969696969697,0100----1600,2,0,1700---2400,15,0
2022-03-05,MASTER.WIND..MWEL.,0100----2400,17,0,2.42424242424242,0100----1600,7,0,1700---2400,17,0
2022-03-05,TAPAL.WIND..2,0100----2400,46,0,6.57575757575758,0100----1600,6,0,1700---2400,46,0
2022-03-05,GUL.AHMED.WIND,0100----2400,29,0,4.03030303030303,0100----1600,6,0,1700---2400,29,0
2022-03-05,ARTISTIC.WIND..2,0100----2400,33,0,4.87878787878788,0100----1600,4,0,1700---2400,33,0
2022-03-05,SACHAL.WIND,0100----2400,16,0,3.78787878787879,0100----1600,5,0,1700---2400,16,1
2022-03-05,UEP.WIND.POWER,0100----2400,46,0,8.54545454545454,0100----1600,13,0,1700---2400,46,0
2022-03-05,ARTISTIC.WIND,0100----2400,40,0,5.39393939393939,0100----1600,7,0,1700---2400,40,0
2022-03-05,JHIMPIR.POWER,0100----2400,24,0,3.93939393939394,0100----1600,8,0,1700---2400,24,0
2022-03-05,HAWA.WIND..HEPL.,0100----2400,21,0,4.03030303030303,0100----1600,11,0,1700---2400,21,1
2022-03-05,TGT.WIND,0100----2400,18,0,4.33333333333333,0100----1600,7,0,1700---2400,18,0
2022-03-05,TGS.ENERGY,0100----2400,14,0,3.87878787878788,0100----1600,6,0,1700---2400,14,0
2022-03-05,TRICON.BOSTON..A.,0100----2400,47,0,7.78787878787879,0100----1600,5,0,1700---2400,47,0
2022-03-05,TRICON.BOSTON..B.,0100----2400,41,0,6.72727272727273,0100----1600,6,0,1700---2400,41,0
2022-03-05,TRICON.BOSTON..C.,0100----2400,41,0,6.3030303030303,0100----1600,8,0,1700---2400,41,0
2022-03-05,MASTER.GREEN.WIND,0100----2400,26,0,5.54545454545455,0100----1600,13,0,1700---2400,26,0
2022-03-05,TRICOM.WIND,0100----2400,24,0,4.42424242424242,0100----1600,9,0,1700---2400,24,0
2022-03-05,TENAGA.WIND,0100----2400,13,0,5.66666666666667,0100----1600,7,0,1700---2400,13,5
2022-03-05,DAWOOD.WIND,0100----2400,12,0,4.96969696969697,0100----1600,7,0,1700---2400,12,3
2022-03-05,ZEPHYR.WIND,0100----2400,28,0,10.9393939393939,0100----1600,10,0,1700---2400,28,11
2022-03-05,INDUS.WIND,0100----2400,31,0,8.39393939393939,0100----1600,11,0,1700---2400,31,3
2022-03-06,TARBELA,0100----2400,600,80,320.848484848485,0100----1600,375,80,1700---2400,600,120
2022-03-06,TARBELA.Ext.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,MANGLA,0100----2400,492,208,423,0100----1600,492,208,1700---2400,418,418
2022-03-06,GHAZI.BROTHA,0100----2400,870,0,360.606060606061,0100----1600,750,0,1700---2400,870,0
2022-03-06,WARSAK,0100----2400,154,0,49.2121212121212,0100----1600,25,0,1700---2400,154,25
2022-03-06,CHASHMA,0100----2400,38,24,30.1515151515152,0100----1600,38,29,1700---2400,29,24
2022-03-06,JINNAH.HYDEL,0100----2400,24,12,17.2727272727273,0100----1600,24,12,1700---2400,20,12
2022-03-06,ALLAI.KHWAR,0100----2400,121,30,62.7878787878788,0100----1600,45,30,1700---2400,121,40
2022-03-06,KHAN.KHWAR,0100----2400,38,26,31.8181818181818,0100----1600,26,26,1700---2400,38,26
2022-03-06,DUBAIR.KHWAR,0100----2400,35,0,24.3939393939394,0100----1600,35,0,1700---2400,35,0
2022-03-06,NEELUM.JEHLUM,0100----2400,121,0,101.848484848485,0100----1600,121,0,1700---2400,121,0
2022-03-06,GOLEN.GOL,0100----2400,7,6,6.24242424242424,0100----1600,7,6,1700---2400,7,6
2022-03-06,JAMSHORO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,KOTRI,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,LAKHRA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,GUDDU...1.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,GUDDU...5.13,0100----2400,234.1444,130.8454,199.592151515152,0100----1600,234.1444,130.8454,1700---2400,192.8248,172.165
2022-03-06,GUDDU.747,0100----2400,390,370,380.212121212121,0100----1600,390,379,1700---2400,383,370
2022-03-06,QUETTA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,MUZAFFARGARH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,MULTAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,GTPS.FAISALABAD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,SPS.FBD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,SHAHDARA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,NANDI.PUR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,JAGRAN,0100----2400,3,3,3,0100----1600,3,3,1700---2400,3,3
2022-03-06,MALAKAND...III,0100----2400,24,0,21.0909090909091,0100----1600,24,0,1700---2400,24,22
2022-03-06,NEW.BONG.ESCAPE,0100----2400,72,43,61.2424242424242,0100----1600,72,43,1700---2400,62,59
2022-03-06,PATRIND,0100----2400,50,0,30.030303030303,0100----1600,50,0,1700---2400,50,0
2022-03-06,DARAL.KHWAR..BEHREN.,0100----2400,6,5,5.03030303030303,0100----1600,6,5,1700---2400,5,5
2022-03-06,GUL.PUR,0100----2400,37,32,34.2424242424242,0100----1600,34,32,1700---2400,37,34
2022-03-06,KAPCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,KEL,0100----2400,123,0,47.3939393939394,0100----1600,123,0,1700---2400,43,0
2022-03-06,AES.LALPIR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,AES.PAKGEN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,UCH,0100----2400,543,528,534,0100----1600,540,529,1700---2400,543,528
2022-03-06,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-06,SABA,0100----2400,122,0,43.4242424242424,0100----1600,122,0,1700---2400,25,0
2022-03-06,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
